	RNA5SP77	RP11-53M11.5	RP11-565P22.6	MIR1204	TM4SF19-TCTEX1D2	ARHGAP42P2	TMEM212	NPFFR1	SLC9C2	RP11-188C12.2	CST7	C3AR1	CTD-2370N5.3	SLC10A6	SOD3	MAGEC2	BPI	TPTEP1	TM4SF19	CIDEB	SORCS1	CXCR6	RP11-663P9.2	OR51L1	FOXI2	RP11-288A5.2	SCT	OR4D2	RHOQP3	ZNF366	TNFRSF13B	SNORA61	LA16c-360A4.1	CLIC6	RP11-368M16.7	RP11-95F22.1	MIR135B	CTD-2666L21.1	IL1B	XXbac-BPGBPG24O18.1	BFSP2	LINC01077	TRIM49D1	RP11-461A8.4	MIR1537	CXCL10	MIR30E	VIT	CXCR5	APOOP5	RP11-1070A24.2	SNORD24	SNORA64	SNORA48	HORMAD2-AS1	TNF	HSPA8P8	ZNF665	HORMAD2	RP11-52L5.6	LGALS2	RP11-139I14.2	RP13-638C3.4	ABCC9	DNAJC9	BIN2	KRTAP19-1	RP11-16E12.2	CTLA4	TRAJ59	GPR116	RP11-451O13.1	IL18RAP	COL17A1	RP11-434E6.2	RP11-158I23.1	LAPTM5	PTGES3P2	TRAJ27	MAGEC1	BFSP2-AS1	CD28	TMEM88	CRYBB2	RP11-1094M14.8	OR4C46	RP11-534L6.2	LINC00605	TRH	C12orf77	RP4-710M16.2	CTD-2228K2.2	ADH7	RP11-572C21.1	NACAP1	EVX2	LGSN	WDR64	COLEC11	PCDHA10	CD300E	RP11-445F12.2	RP11-159D12.5	RP11-506B6.5	MIR1249	OR7D4	RP11-235E17.6	RP11-598F7.4	C1orf100	ZFPM2-AS1	FKBP9P1	LMF2	CTD-2201E9.2	RP4-576H24.4	RNF144A-AS1	FAM50B	RP11-269G24.4	ZYG11A	CALML4	MIR196A1	CYMP	MARCH11	RP11-613H2.1	RP11-637O19.2	AC016582.2	VWCE	KIAA1644	RP11-560F18.1	CCDC68	MIR937	AKR7L	GHSR	GBE1	PAGE1	LGALS7B	OR2Z1	TRIM15	LAX1	SNORD114-25	ZNF649-AS1	ALS2CR12	NUGGC	GCSAM	IFNL4P1	RNF112	SNORD115-17	CIITA	F9	MIR21	EDA2R	C1QTNF5	ALDH7A1	SNORA68	ZNF671	ELF5	MIR629	FCAR	LINC00706	LRIT2	BST1	GPR22	LINC01119	ESRRG	RP11-255M2.3	ZNF502	SPAG6	RP11-348J12.2	TMEM155	RP11-297J22.1	RP11-23F23.3	RP11-365O16.1	EPSTI1	SLC7A13	USP6	CACYBPP3	SLC32A1	DOPEY2	PCDHA6	TAAR5	IL18	DEGS1	FBXW4	SNORD32A	RP11-10J21.2	CES5A	DLGAP2-AS1	SIM1	RGS3	MRGPRG	ZIK1	WT1-AS_7	LEAP2	RP11-173C1.1	ARHGEF33	RP11-85O21.5	AC007966.1	AIM2	PAX7	U62631.5	PRAC1	TOR4A	SLC39A12	PCDH11X	CTD-2089N3.3	RP11-760D2.12	PMP2	HSPB3	TBC1D21	SNORD18A	SNORA63	RP11-726G23.10	RP5-944M2.3	CSNK1A1L	ZNF549	FAM166B	CDH24	MT1A	HPR	SNORD114-1
TCGA-56-8305-01A	0.743397245745	0.55347202185	0.310094549174	0.174630081507	0.308494412277	0.31742288689	0.893078044718	0.467819304182	0.8371503371469999	0.923904236188	0.359851976742	0.208652270636	0.395845872453	0.41341502721	0.5158894496	0.5479729086289999	0.500021088617	0.17542980733600003	0.290441729816	0.403744807587	0.044804374243	0.8685752162809999	0.183439515337	0.6849217048289999	0.50613704837	0.50613704837	0.732861002547	0.336142103331	0.7751324047689999	0.692952821011	0.644888264878	0.47739906666500004	0.300546381433	0.572100757336	0.546697535994	0.658650465509	0.734489595622	0.658164258054	0.14703659035299999	0.101045278332	0.682409707681	0.658894466728	0.816308181302	0.596035150285	0.671302707018	0.46074454336099996	0.8794033866230001	0.5239811538	0.879974834801	0.580465405199	0.771605871046	0.328981774522	0.518323062687	0.29679770036200004	0.688632289575	0.32655439330499997	0.309478407606	0.0545903287826	0.688874300445	0.06972886653839999	0.586554043	0.686347455905	0.6513786636760001	0.47915913018600004	0.455412116785	0.704993054021	0.446114721703	0.49589815622	0.49580370212999997	0.726630685887	0.743907989053	0.5162907557549999	0.589258282301	0.550387429387	0.5915416401370001	0.607619615995	0.725870075273	0.71868248894	0.588576598188	0.46853373491000005	0.49070455416000003	0.46609973998099996	0.606640541883	0.830775742918	0.6836502832320001	0.33066336425299997	0.891722293361	0.322767123516	0.626738007231	0.709404714078	0.5341975738710001	0.901617078842	0.38982248012500004	0.451366450141	0.536559028089	0.6959184714569999	0.5932323293949999	0.275927082351	0.661882721607	0.271228556902	0.0970057919032	0.18784814425500002	0.433034807251	0.575396478239	0.694458191472	0.384689732183	0.40153239527400003	0.364807844824	0.770417057881	0.6430098087080001	0.33381007590100004	0.536097241039	0.36560969719700004	0.292650071972	0.39833058392	0.348972899688	0.789660755249	0.616852051986	0.250465193526	0.383027868034	0.7692204415809999	0.07426820669669999	0.593341807601	0.156945571315	0.320237379355	0.43922526698799996	0.457985201246	0.846423838549	0.591117168525	0.437853450646	0.302197026627	0.133971316213	0.66971363743	0.611432763151	0.428847749737	0.418319481814	0.333468782058	0.7070612100120001	0.8143595246600001	0.6806668383069999	0.630967749501	0.6470581764710001	0.126892080647	0.5795036610109999	0.590672044044	0.510409225025	0.200896003094	0.49427490039899996	0.184429884294	0.624452896149	0.734464567292	0.429013692572	0.43685292952200006	0.314782346261	0.554070469519	0.934192768336	0.53641325526	0.448921822984	0.5177589396769999	0.44819009289800005	0.7408605853419999	0.673194547288	0.344549668995	0.696656763126	0.208593866081	0.205719387892	0.647433102995	0.37614650785899995	0.6866007730329999	0.43675685261200003	0.592919398328	0.411845096742	0.559006561832	0.330678631847	0.617181446973	0.149032032001	0.763549008793	0.278078888716	0.303492358698	0.392703158928	0.572073164877	0.393775627896	0.38696291358400003	0.909009922289	0.629604953608	0.489738535468	0.558081098653	0.88032604653	0.5791263367499999	0.10247652984099999	0.19373964946	0.82460052804	0.48858637750600004	0.48858637750600004	0.352936230397	0.43211709166199996	0.577659138592	0.550443163058	0.4526729341	0.503408279265	0.0728973171033	0.746550142695	0.61088080635	0.029270172250200004	0.443793930744	0.729641283469	0.564706201138	0.517823582555	0.512984061288	0.17229131301	0.596211226817	0.620848080307	0.750334513973	0.0960108784338	0.7416383093819999	0.575991118559	0.5783083298	0.416220214746	0.323669691441
TCGA-43-6771-01A	0.712944883061	0.570035098609	0.757036832881	0.22937050087299998	0.422338852442	0.521531750209	0.9047925794580001	0.285537190509	0.740941724675	0.9761143046680001	0.413315620196	0.0829617641634	0.43792615184699996	0.70995638998	0.45249792123300003	0.778169540305	0.370983934194	0.41824103623000003	0.404384642222	0.33344365970400003	0.19918561511500002	0.6934723640889999	0.35750028283600005	0.263445599126	0.609430758887	0.609430758887	0.62515232848	0.555524757774	0.722712093126	0.7695316690649999	0.790474593042	0.480102079354	0.9424831020990001	0.5882783148740001	0.7562379472190001	0.594806622522	0.554847365459	0.395637968151	0.21891403890099997	0.483584283677	0.562366673904	0.776804326534	0.9082515864849999	0.725055650695	0.734974186186	0.45567650171	0.9385986168420001	0.6009652585540001	0.857406578841	0.714097096004	0.5052330422829999	0.5291529599889999	0.714326096602	0.515619323766	0.646649107823	0.30873807214000004	0.427697315137	0.229752241983	0.64474391342	0.547195385702	0.457483364044	0.6262995099809999	0.7324182069320001	0.056003578809000004	0.740764631411	0.658012892362	0.45497511112899996	0.677009542765	0.724907656227	0.8349043658349999	0.7099656811759999	0.6228364792159999	0.482904903213	0.525820565484	0.596577723029	0.859941309499	0.7010188684630001	0.6278529041040001	0.6545083106580001	0.747401695871	0.9518549170020001	0.19857120045899998	0.883660768118	0.861693719593	0.74492680942	0.33752737164499996	0.866578332202	0.0299447524162	0.43684959927199996	0.710360873862	0.620707067658	0.7749923293209999	0.800270708687	0.895296022281	0.663572805174	0.597372855412	0.907772633886	0.612090025203	0.696443408955	0.518267465308	0.112656664135	0.5570406154990001	0.517278421752	0.628676735451	0.5798000040219999	0.607970575924	0.754303399646	0.469319936359	0.939163923162	0.6768955886650001	0.249132111322	0.910487171117	0.9369152234020001	0.338257413568	0.652378679312	0.6896541489920001	0.774537483682	0.904666373162	0.613017383145	0.508254653644	0.7608020658210001	0.401217962611	0.641711406088	0.404804351625	0.329350225796	0.47059782132	0.521888225989	0.885022444985	0.42252591434799996	0.8300346731939999	0.37178582119900005	0.48969393039	0.7131386760580001	0.887302302383	0.707064192368	0.5875045751300001	0.49198393154700004	0.66480122273	0.890188146476	0.570468146173	0.886245312984	0.55613322217	0.19219739162799998	0.464291286079	0.59778187898	0.6888334124909999	0.147819933618	0.265323869399	0.227674389047	0.911274973918	0.470415613344	0.0641884257368	0.682184439482	0.0299524578777	0.791564286793	0.966350859323	0.37715377159	0.41951940166	0.588056030574	0.0497995324646	0.937023604737	0.606639745816	0.508880894669	0.7809230889659999	0.09066525011649999	0.54175462872	0.656722357698	0.199072607005	0.0469773434332	0.6514218166179999	0.5716402060469999	0.025835371795	0.366024678911	0.5418363368169999	0.544010350753	0.43393237848899996	0.8531899700839999	0.523368645555	0.4637072346	0.344082881756	0.626961040149	0.635189310339	0.595154979545	0.8237617105089999	0.6057647547280001	0.7198577192739999	0.578614956795	0.894710428928	0.5182969374199999	0.21688604374200002	0.507275381914	0.8254900134280001	0.351212834845	0.351212834845	0.142648347756	0.43465276953500004	0.0811423164833	0.40252812382799996	0.7011729393989999	0.39409652908799997	0.0415625534825	0.912803263865	0.65860177657	0.183694572759	0.640552865485	0.8519249254119999	0.5213421367719999	0.619236065541	0.5154028409170001	0.300414561576	0.656132033603	0.557566775401	0.829021124579	0.0575454186961	0.787275535086	0.665826651065	0.389440092674	0.46985713549099994	0.383908739568
TCGA-56-8309-01A	0.7286427197769999	0.582506872835	0.751938663432	0.4296397847899999	0.534325988259	0.35954253308399997	0.787213011078	0.332465159522	0.521731856444	0.808159938677	0.383656452896	0.369123739213	0.306593946834	0.66869189804	0.591265850967	0.667305618662	0.363328838852	0.263579267781	0.49779182738999994	0.210396325317	0.16924895197700002	0.544241069984	0.266490637901	0.311547025163	0.37214551876100005	0.37214551876100005	0.636466576194	0.653328564551	0.7055587640340001	0.544236065807	0.582426159676	0.606797164472	0.885278714261	0.557715538398	0.677433261437	0.5344862675850001	0.734530178494	0.595917117358	0.24807060698800001	0.178708472313	0.42289418354599995	0.645021835085	0.7341699262729999	0.466205998466	0.562246721432	0.228414481683	0.9306393883640001	0.47949340260300005	0.554918074784	0.70042299139	0.457271483265	0.391365027658	0.587591635728	0.522135341288	0.650567066248	0.267747203243	0.43891475989100004	0.0509194815396	0.650089200899	0.38809845047799996	0.394803417816	0.389625917728	0.581864738657	0.0681044733037	0.668898377862	0.60518902866	0.7093738014200001	0.7762586947669999	0.35883165256300004	0.7453794775489999	0.644999732935	0.49911182676700006	0.6909484281910001	0.7175800925679999	0.19041541946600002	0.860149820659	0.5246779033560001	0.19805842370299998	0.494543520823	0.600853346495	0.902373035334	0.425131924376	0.880723180774	0.840999191372	0.678219962217	0.5045972810029999	0.92530969006	0.058557485703800004	0.356770993635	0.890733070646	0.6363151840300001	0.890151527108	0.752637293171	0.756668511241	0.847410854701	0.626703312906	0.8150216092560001	0.687001582065	0.711689991558	0.515989821914	0.18789631718400002	0.350252384963	0.6600654421600001	0.612109976038	0.875191652505	0.620821791972	0.5296372094080001	0.5145416220319999	0.912793110955	0.770874409165	0.229771486379	0.82194509079	0.7458544064679999	0.234154451419	0.622430130761	0.5028176977009999	0.839833863236	0.603695961376	0.42400327382700004	0.613785061986	0.7214975198	0.0405158291545	0.44237319089599997	0.3319698271	0.285478054215	0.26691607090799996	0.6962382481380001	0.843670897579	0.472680194726	0.764628387914	0.34341098665500003	0.227310071536	0.7308248901890001	0.7314742311	0.785845982451	0.620846219899	0.44288704659100003	0.484846413698	0.6998346779279999	0.587551239821	0.792426291227	0.381371453028	0.153427291079	0.223635524577	0.5647277729460001	0.563157551587	0.329139832434	0.23609927671599998	0.195078291716	0.661516004664	0.443726055288	0.0965498243282	0.450449897093	0.321712500927	0.6840710225579999	0.951708705519	0.565793101215	0.49081766642700003	0.655196674433	0.153414564106	0.897840848348	0.668576552505	0.282840302784	0.6826780849609999	0.308575318176	0.5100992712	0.611930371719	0.236093413334	0.10368701134	0.23274099408799998	0.562319068929	0.0318969772314	0.570988893436	0.28020319097699997	0.552031816157	0.26530090539	0.740186899262	0.532169704064	0.46442032406000006	0.34832213967299996	0.5701542003410001	0.509943671372	0.439811004374	0.595305525806	0.690420439215	0.672472454429	0.523165770701	0.907392286023	0.40601768753	0.0718620014578	0.422610395779	0.863284757148	0.022699054208999998	0.022699054208999998	0.43617185668700004	0.38130916356899996	0.38633870761	0.276015566748	0.594145218802	0.432452423291	0.0822765320215	0.643841636253	0.874373915333	0.417974748271	0.6615127833209999	0.795016173718	0.772780796945	0.7455381488449999	0.5253115008820001	0.19632916522500002	0.528597700965	0.668452875158	0.612555238375	0.08902443167969999	0.7236795080159999	0.796576438002	0.21850656559999998	0.6801579933930001	0.35206797541100004
TCGA-18-5595-01A	0.872536006338	0.665404314417	0.296296232687	0.114258344328	0.162630379665	0.51884574857	0.8704652673909999	0.7577923577240001	0.846625550564	0.968357550158	0.779866671463	0.37981131154299996	0.7446383410799999	0.15480260332	0.764162503962	0.904690424011	0.5341453949580001	0.131284612642	0.144634654897	0.075289074614	0.8641582530230001	0.933319510576	0.23595188984999999	0.122608133607	0.21343129893100002	0.21343129893100002	0.8817632068860001	0.142846297554	0.913386305878	0.915288008891	0.8425642683910001	0.8837600948459999	0.44320551755800003	0.785832158402	0.720975888435	0.869435894661	0.9228902960330001	0.8424069513850001	0.22519499453800002	0.8226079779350001	0.550299582619	0.837846027687	0.7180953743690001	0.49173906074699997	0.5835553736519999	0.766770721049	0.809819481203	0.703553660888	0.8285704206219999	0.723529746458	0.887836084579	0.279499686247	0.669326552983	0.590975955273	0.802215325721	0.358348610149	0.10259702621200001	0.847682264013	0.832072648184	0.8806386266060001	0.50501813513	0.8524008227300001	0.752074013425	0.562570667231	0.622075095519	0.878514271452	0.202722882029	0.28264942579700003	0.550781211977	0.8234982861460001	0.6421089591470001	0.51875722618	0.47885395544500003	0.20516725790399998	0.6990488195219999	0.547507555248	0.902213990693	0.8126864042919999	0.179585650665	0.362526278847	0.934511379546	0.632230708439	0.8126847798639999	0.829257887349	0.801208201922	0.143555857949	0.954791758287	0.6172531001199999	0.79862915748	0.86862021592	0.226297398535	0.529569326744	0.212310983196	0.69093785346	0.8844097540270001	0.829859158996	0.19379880379500003	0.34932931116099997	0.715291819937	0.577862938227	0.102998019269	0.043638261333800006	0.5167585178899999	0.42718880069	0.776165920609	0.258540569599	0.351490469819	0.264890167949	0.47156581633100003	0.902709400392	0.336645156951	0.40022724506800006	0.37991942968000003	0.331701724623	0.791274668471	0.477782360991	0.865609399126	0.424965153735	0.29444105862500003	0.571358193504	0.739203253133	0.763310865125	0.6962145890729999	0.696799557005	0.782418882696	0.446585691502	0.269183664351	0.732712471856	0.343219002357	0.164460713491	0.0275342098581	0.339667380992	0.7780466370450001	0.862069792334	0.22276420963399998	0.770877339862	0.435040753904	0.813784311147	0.35906039112300003	0.547832364199	0.793718031063	0.728004315504	0.129591886484	0.836508680371	0.7477417531270001	0.650527541729	0.270151214448	0.18160621124499998	0.175586625592	0.147482097614	0.8223762278039999	0.0517698916197	0.575315181872	0.43904133913599996	0.638031629461	0.940536715778	0.07739605135239999	0.198751038527	0.39057658758	0.746762657607	0.581028517448	0.6835037165369999	0.561928107662	0.615642816001	0.111074633704	0.652922597108	0.9053194808939999	0.45979136153399996	0.894144468567	0.880544883954	0.676232951034	0.28691996773	0.11183732074200001	0.42151926855300004	0.716831390335	0.0364319537611	0.7573627671590001	0.829961196745	0.12150407188699999	0.6083461299740001	0.76182080494	0.48744628522399996	0.38924314439499996	0.913773891966	0.224599901229	0.37551197905199996	0.8044314017919999	0.811106194729	0.461480037086	0.373833455151	0.8952188371140001	0.679183534755	0.0133197609026	0.0133197609026	0.561456156373	0.6328464275600001	0.757124223277	0.580699869039	0.26429343484	0.423663699259	0.6849960466889999	0.416275053317	0.922148487079	0.553015595336	0.936942583072	0.905229254447	0.161419112812	0.451293235143	0.573158460045	0.450205016957	0.775880545417	0.874803593318	0.82035183191	0.058896506094399996	0.8266173151639999	0.529426583415	0.7076085728779999	0.24649308658000005	0.190401300607
TCGA-22-4613-01A	0.885431385997	0.43482704792599997	0.391863865522	0.10990746855900001	0.299973856125	0.194186196552	0.858283709012	0.327853645279	0.827512465723	0.9803965895799999	0.24357658954199998	0.393121577058	0.568201142869	0.471638065396	0.45768364201399997	0.775564101825	0.191184068762	0.0647205126356	0.270971404536	0.356981666132	0.0315170993733	0.7248619570929999	0.253016621219	0.20432253316100002	0.225238464005	0.225238464005	0.750095675424	0.143329343137	0.611053129718	0.475401257665	0.549736714163	0.381599330534	0.20972422124499998	0.605059613834	0.531347680731	0.658582891042	0.803577571534	0.565017881562	0.157201589977	0.385483059121	0.543282139426	0.764031270516	0.633807662037	0.6449920558	0.581550089425	0.624183333309	0.917499995339	0.573139596142	0.724303527006	0.604351936928	0.0743429911695	0.281707026139	0.44986896332599996	0.37380866614	0.7297222322660001	0.21528082945500002	0.34015402949100004	0.04251068233559999	0.756241642571	0.615793061325	0.10120172660900001	0.5278265117409999	0.800333654053	0.0404217924766	0.41197019899099996	0.6946783148919999	0.328238438746	0.424602246152	0.39717365171999996	0.499521165991	0.512182777495	0.45053531946500003	0.446599046211	0.46906708361	0.541571727104	0.8486121810100001	0.5764460889899999	0.70760665927	0.541429802572	0.563625460621	0.9052908219570001	0.354506512511	0.8559626934899999	0.8240409384020001	0.646938932255	0.183964454848	0.618267557204	0.141835889264	0.06686659234009999	0.7925161687029999	0.458119979	0.555185987721	0.550355506337	0.5942368063019999	0.740016917014	0.0640849596672	0.486898840045	0.333673569361	0.6790875988799999	0.30575414257399997	0.041207528986400004	0.101650504669	0.30667130355300004	0.5377196239109999	0.874145182591	0.300561987828	0.516492083699	0.36770941349200004	0.7913929668899999	0.530049517036	0.24842234883499997	0.707734930154	0.38769975864399997	0.199482951909	0.508654464553	0.29937227418400003	0.82152092286	0.468550200763	0.266216577221	0.47164639802599995	0.6834507655600001	0.0367228605409	0.44439859389700004	0.065461573531	0.12322406627	0.224976761327	0.408016868558	0.810983160944	0.40362035090899995	0.46829437481299996	0.452807027755	0.093294483265	0.7007320663429999	0.560119610432	0.526464442589	0.33312661441999997	0.232528983361	0.63097715348	0.327552514342	0.21387551365	0.8062649378360001	0.305126463485	0.150491097825	0.251080901663	0.588825276475	0.534263401109	0.118936671492	0.24817453598499997	0.0823159554425	0.43992532199199996	0.46376647335	0.068104444146	0.49391184128999993	0.0276858246691	0.47902355879299996	0.961205543032	0.40158504751	0.368256239187	0.426746394934	0.448794739185	0.561120703538	0.430422940893	0.259468052788	0.484024091763	0.16982001825999998	0.265391084806	0.7976555491060001	0.172262730494	0.766481352898	0.049229245917100005	0.657659307566	0.47185086906900003	0.268525731873	0.0830318792639	0.63997102639	0.08057478255410001	0.7161198821179999	0.615666759792	0.21981523349100002	0.43057367824500004	0.753323814994	0.451375016681	0.333363306001	0.893566762411	0.43304541181999995	0.655620286853	0.271125500001	0.868792802703	0.40755768635300005	0.0485680056814	0.270665553195	0.843598635649	0.321148985021	0.321148985021	0.08224630876860001	0.469451644906	0.552577964992	0.111103300141	0.33694320082900003	0.110015040661	0.696566773253	0.5919996051950001	0.555609274423	0.0171056516676	0.368022787681	0.8221231811849999	0.719286940634	0.466088514332	0.472734675631	0.08821842993149999	0.680040418964	0.35582978314	0.830784433543	0.051873229303699996	0.8117257298839999	0.689870048397	0.112960777615	0.38896009801299997	0.224467228066
TCGA-52-7811-01A	0.57520779056	0.527186060847	0.490892713045	0.288702318114	0.424126076726	0.193841029716	0.832826413158	0.229626984353	0.686127478195	0.924823878566	0.25625286128400004	0.178522929383	0.507560877786	0.615362095313	0.455949828338	0.60628366774	0.236908246956	0.0939748227323	0.397236643454	0.51958506433	0.024125243020200002	0.834485358668	0.29813633609	0.37334923068000003	0.2553768929	0.2553768929	0.626091763806	0.506835649683	0.615745001878	0.502587691853	0.622765618796	0.6240733451870001	0.29268550262	0.559825716984	0.5740373227660001	0.509412915744	0.8273048490199999	0.227853411106	0.21703507698600003	0.48303565535899995	0.673250421343	0.5635017262309999	0.8944259649330001	0.612526187732	0.5293515022240001	0.277663585819	0.871406190833	0.39798862674	0.895576598678	0.579399612964	0.562973802416	0.40320670949500004	0.541574618394	0.38213605106799997	0.570598898309	0.41006261739699995	0.47434165203199996	0.041348413335300004	0.5809448675159999	0.507750661419	0.23339775485599998	0.574770953169	0.592158732063	0.178850473596	0.45868469872199996	0.630451882543	0.451556273878	0.595312418732	0.7195827404330001	0.597326312772	0.5100893579519999	0.415072478054	0.406933324762	0.544030841864	0.516822654862	0.833156298523	0.512256186334	0.561739613944	0.478680762756	0.520911237077	0.702788471752	0.357119372202	0.8172553005679999	0.71185319778	0.532812245582	0.522377321172	0.580083331724	0.023060235559	0.07203518297889999	0.7496006202050001	0.768935284945	0.6959636261959999	0.6064640330919999	0.709238523861	0.7526807593829999	0.526399748036	0.668831346548	0.534881809925	0.575665854224	0.480140715193	0.251157109343	0.301296093936	0.554062648046	0.480098336862	0.677850446139	0.5725898015690001	0.507059047646	0.406308635386	0.875298810974	0.571463889204	0.364398328433	0.7313902105760001	0.46350166967	0.281967627591	0.518358680323	0.405274329476	0.6826700167640001	0.5163506663840001	0.39942944754799997	0.5822707089620001	0.72273989478	0.025823877675999998	0.58561653755	0.08099557232230001	0.18320387111699998	0.41575844542900003	0.498433228658	0.776034063253	0.30079793496999996	0.57125759176	0.148819883431	0.12507426558499998	0.664695028574	0.630817230277	0.62169565271	0.300377560271	0.49163094224799997	0.631690970527	0.45843209463	0.202001676638	0.682143679781	0.52854094345	0.263549660315	0.133626264143	0.5096952667369999	0.471333955074	0.178713241926	0.287918608737	0.310415397684	0.637707887725	0.522990804639	0.30693889112	0.599672138678	0.031811865814	0.686305284104	0.904750086797	0.296802805389	0.423902004286	0.531967639247	0.195375707414	0.7213896557610001	0.615349429789	0.113202366884	0.77080573503	0.11059874821900001	0.243971787927	0.6056257378159999	0.137133718928	0.5654496922950001	0.059357506335000004	0.499253253207	0.0311983895894	0.7004394106440001	0.332662859812	0.483546629944	0.139870023853	0.645397816589	0.44220160425300004	0.436266074347	0.24915795571999996	0.521925612238	0.459699119737	0.446021566809	0.752652779894	0.65080067578	0.6191613652310001	0.490692930252	0.824891812093	0.467104213692	0.0698245340607	0.27647054999000004	0.666553416814	0.023462903841200002	0.023462903841200002	0.279061694531	0.41032016352	0.386967798856	0.220933670661	0.611412037664	0.34296147214100003	0.405866344806	0.7928480956649999	0.6467608432199999	0.0243444854269	0.585868590981	0.8911316066930001	0.377845184234	0.543086315287	0.47353985483800004	0.323220166765	0.458971727132	0.621318570753	0.7842508321770001	0.0704275508752	0.709875108195	0.5994040470009999	0.0814853289897	0.40669276865500004	0.289951818825
TCGA-21-5786-01A	0.862431306301	0.541113432519	0.764123018289	0.21417559103	0.5274195268540001	0.18582327566	0.873743547608	0.674722144596	0.756590418097	0.9701245769429999	0.584982143793	0.382574603711	0.667955688689	0.828808271286	0.7596230762109999	0.627381648152	0.493937127763	0.115713845008	0.458073101971	0.571373686617	0.025731906856499998	0.8730423090330001	0.323690521015	0.195568558771	0.275801829205	0.275801829205	0.740770266835	0.279975269854	0.848855421843	0.739098471629	0.752966662745	0.7310117973720001	0.65709846461	0.67785516543	0.810764773724	0.7009087541590001	0.8339967169020001	0.7195495480769999	0.205958706323	0.723491304666	0.799121132837	0.716376978984	0.911683607871	0.624567859476	0.682317859444	0.377296557627	0.939968953264	0.360555275109	0.7061134216030001	0.516842130008	0.708877484612	0.557301833359	0.746308312845	0.714314051595	0.718064359794	0.5778517563800001	0.35732750607299996	0.420427948521	0.7271142900650001	0.509737539715	0.195843229509	0.738342823374	0.893561913538	0.0358221924064	0.6620367470440001	0.784454191906	0.571595997414	0.643882437974	0.753703094262	0.7392217181899999	0.841346924603	0.631924555988	0.518564266163	0.219202526078	0.722510863538	0.886351099746	0.7517339418119999	0.7687453501389999	0.381347625705	0.40276634389	0.9703675146899999	0.433639739412	0.8766770076870001	0.838583194565	0.708917945165	0.279782191107	0.8580888787890001	0.433622202845	0.592763885756	0.790884373027	0.653423969878	0.800870130115	0.710842285874	0.8531141279269999	0.6796563591600001	0.7124360816490001	0.384032395958	0.57058805286	0.720928608867	0.738272478178	0.0857188536234	0.540401642738	0.586615512062	0.6210438130439999	0.738854934619	0.47931282412500004	0.5338988553580001	0.237624406071	0.808735667417	0.437132287444	0.38901423863300005	0.804698992966	0.8841776224690001	0.460752555558	0.43331265918000006	0.452967177703	0.7416485505589999	0.335165975827	0.655606965558	0.7244652288060001	0.7622457364599999	0.167094202033	0.71686159352	0.5637545191459999	0.644931767586	0.480530144804	0.6900818080399999	0.8554750807379999	0.574155473415	0.703408923988	0.533811821678	0.450207172459	0.600878686263	0.495875511668	0.354138047257	0.782377010665	0.7135256099449999	0.653100635832	0.538997083527	0.7423972084460001	0.853904354367	0.613648261351	0.141092549047	0.750237768379	0.677124738008	0.6551271792369999	0.217415109785	0.204208935936	0.194149665453	0.480118860504	0.6742471359990001	0.05666255653519999	0.647162536846	0.0373777466832	0.703931624119	0.962442244035	0.357633275335	0.292947310512	0.308135750514	0.390364972187	0.501320733413	0.642974016224	0.305883663345	0.7873799125800001	0.257057280537	0.5783670697309999	0.7648752694850001	0.162131885737	0.763427568387	0.0814470621367	0.584929154134	0.0416214219886	0.614055889973	0.664197286758	0.62942473955	0.057345679900900004	0.799257981353	0.741160377589	0.234431620451	0.677204742386	0.637986055031	0.39594083624	0.639447417499	0.90467529795	0.724574576136	0.601667771489	0.6506163073910001	0.88074048265	0.6989980240770001	0.385146566601	0.31722770478900003	0.880829996723	0.42380557791999995	0.42380557791999995	0.376682445498	0.5524520795210001	0.690637619091	0.331354648157	0.607721502213	0.6642570525399999	0.704317404117	0.609147855673	0.387271164635	0.240299779585	0.569230449128	0.875564674164	0.313962704472	0.617979787205	0.530508854906	0.387745780882	0.7308099285009999	0.437435000741	0.7089205655159999	0.0421567031327	0.811832187499	0.744471469262	0.626722202828	0.38998833159699997	0.20823569706
